id,activity_id,code_id,amount,type,percentage,cached_amount,sum_of_children,created_at,updated_at,cached_amount_in_usd
34500,2323,1698,,CodingBudgetCostCategorization,,557018.288,557018.288,,2011-01-31 23:01:52.227517,557018.288
34510,2225,1229,,CodingBudget,20,22856.216,0,,2011-01-31 23:01:52.408649,22856.216
34511,2225,1167,,CodingBudget,80,91424.864,0,,2011-01-31 23:01:52.417805,91424.864
34512,2225,1166,,CodingBudget,,114281.08,114281.08,,2011-01-31 23:01:52.426459,114281.08
34513,2323,1596,,CodingSpendDistrict,33,91499.43,0,,2011-01-31 23:01:52.441867,91499.43
34514,2323,1585,,CodingSpendDistrict,33,91499.43,0,,2011-01-31 23:01:52.489766,91499.43
34515,2323,1577,,CodingSpendDistrict,34,94272.14,0,,2011-01-31 23:01:52.501284,94272.14
34522,2334,1601,,CodingBudgetDistrict,100,280000,0,,2011-01-31 23:01:52.598665,280000
34524,2315,1233,,CodingBudget,1,5426.47,0,,2011-01-31 23:01:52.699235,5426.47
34525,2315,1316,,CodingBudget,2,10852.94,0,,2011-01-31 23:01:52.71017,10852.94
34526,2315,1236,,CodingBudget,24,130235.28,0,,2011-01-31 23:01:52.721263,130235.28
34527,2315,1343,,CodingBudget,2.4,13023.528,0,,2011-01-31 23:01:52.732097,13023.528
34528,2315,1454,,CodingBudget,2,10852.94,0,,2011-01-31 23:01:52.743098,10852.94
34529,2315,1298,,CodingBudget,0.6,3255.882,0,,2011-01-31 23:01:52.759622,3255.882
34530,2315,1256,,CodingBudget,3,16279.41,0,,2011-01-31 23:01:52.783857,16279.41
34531,2315,1471,,CodingBudget,1,5426.47,0,,2011-01-31 23:01:52.802824,5426.47
34532,2315,1718,,CodingBudget,1,5426.47,0,,2011-01-31 23:01:52.875917,5426.47
34533,2315,1399,,CodingBudget,1,5426.47,0,,2011-01-31 23:01:53.472227,5426.47
34534,2315,1210,,CodingBudget,45,244191.15,0,,2011-01-31 23:01:53.523228,244191.15
34535,2315,1320,,CodingBudget,4,21705.88,0,,2011-01-31 23:01:53.542278,21705.88
34536,2315,1243,,CodingBudget,4,21705.88,0,,2011-01-31 23:01:53.55648,21705.88
34537,2315,1460,,CodingBudget,2.4,13023.528,0,,2011-01-31 23:01:53.573134,13023.528
34538,2315,1327,,CodingBudget,1,5426.47,0,,2011-01-31 23:01:53.590021,5426.47
34539,2315,1380,,CodingBudget,1.6,8682.352,0,,2011-01-31 23:01:53.606541,8682.352
34540,2315,1249,,CodingBudget,3,16279.41,0,,2011-01-31 23:01:53.622989,16279.41
34541,2315,1356,,CodingBudget,1,5426.47,0,,2011-01-31 23:01:53.646809,5426.47
34542,2315,1209,,CodingBudget,,244191.15,244191.15,,2011-01-31 23:01:53.68879,244191.15
34543,2315,1229,,CodingBudget,,135661.75,135661.75,,2011-01-31 23:01:53.714316,135661.75
34544,2315,1242,,CodingBudget,,37985.29,37985.29,,2011-01-31 23:01:53.745044,37985.29
34545,2315,1252,,CodingBudget,,16279.41,16279.41,,2011-01-31 23:01:53.763796,16279.41
34546,2315,1166,,CodingBudget,,434117.6,434117.6,,2011-01-31 23:01:53.788669,434117.6
34547,2315,1293,,CodingBudget,,3255.882,3255.882,,2011-01-31 23:01:53.887366,3255.882
34548,2315,1292,,CodingBudget,,3255.882,3255.882,,2011-01-31 23:01:53.901557,3255.882
34549,2315,1319,,CodingBudget,,21705.88,21705.88,,2011-01-31 23:01:53.976474,21705.88
34550,2315,1315,,CodingBudget,,37985.29,37985.29,,2011-01-31 23:01:53.989998,37985.29
34551,2315,1278,,CodingBudget,,41241.172,41241.172,,2011-01-31 23:01:54.00241,41241.172
34552,2315,1342,,CodingBudget,,13023.528,13023.528,,2011-01-31 23:01:54.01551,13023.528
34553,2315,1336,,CodingBudget,,13023.528,13023.528,,2011-01-31 23:01:54.028958,13023.528
34554,2315,1269,,CodingBudget,,59691.17,59691.17,,2011-01-31 23:01:54.044403,59691.17
34555,2315,1379,,CodingBudget,,8682.352,8682.352,,2011-01-31 23:01:54.069534,8682.352
34556,2315,1378,,CodingBudget,,14108.822,14108.822,,2011-01-31 23:01:54.092241,14108.822
34557,2315,1421,,CodingBudget,,10852.94,10852.94,,2011-01-31 23:01:54.116669,10852.94
34558,2315,1459,,CodingBudget,,13023.528,13023.528,,2011-01-31 23:01:54.149605,13023.528
34559,2315,1468,,CodingBudget,,5426.47,5426.47,,2011-01-31 23:01:54.167393,5426.47
34560,2315,1467,,CodingBudget,,5426.47,5426.47,,2011-01-31 23:01:54.181759,5426.47
34561,2315,1713,,CodingBudget,,5426.47,5426.47,,2011-01-31 23:01:54.198411,5426.47
34562,2315,1420,,CodingBudget,,34729.408,34729.408,,2011-01-31 23:01:54.23605,34729.408
34563,2315,1412,,CodingBudget,,34729.408,34729.408,,2011-01-31 23:01:54.2527,34729.408
34564,2315,1268,,CodingBudget,,108529.4,108529.4,,2011-01-31 23:01:54.308268,108529.4
34612,2538,1674,,CodingBudget,40,710178.304,0,,2011-01-31 23:01:55.880055,710178.304
34613,2538,1675,,CodingBudget,20,355089.152,0,,2011-01-31 23:01:55.901283,355089.152
34614,2538,1680,,CodingBudget,12,213053.4912,0,,2011-01-31 23:01:55.911086,213053.4912
34615,2538,1679,,CodingBudget,21,372843.6096,0,,2011-01-31 23:01:55.926007,372843.6096
34616,2538,1681,,CodingBudget,7,124281.2032,0,,2011-01-31 23:01:55.937152,124281.2032
34622,2538,1673,,CodingBudget,,1775445.76,1775445.76,,2011-01-31 23:01:55.947105,1775445.76
34821,2310,1233,,CodingBudget,4,11802.12,0,,2011-01-31 23:01:56.643447,11802.12
34822,2310,1316,,CodingBudget,3,8851.59,0,,2011-01-31 23:01:56.654564,8851.59
34823,2310,1236,,CodingBudget,14,41307.42,0,,2011-01-31 23:01:56.665982,41307.42
34824,2310,1343,,CodingBudget,3,8851.59,0,,2011-01-31 23:01:56.677748,8851.59
34825,2310,1454,,CodingBudget,3,8851.59,0,,2011-01-31 23:01:56.689425,8851.59
34826,2310,1298,,CodingBudget,1,2950.53,0,,2011-01-31 23:01:56.711195,2950.53
34827,2310,1256,,CodingBudget,4,11802.12,0,,2011-01-31 23:01:56.722659,11802.12
34828,2310,1471,,CodingBudget,1,2950.53,0,,2011-01-31 23:01:56.733782,2950.53
34830,2310,1399,,CodingBudget,1,2950.53,0,,2011-01-31 23:01:56.75575,2950.53
34831,2310,1210,,CodingBudget,28,82614.84,0,,2011-01-31 23:01:56.767152,82614.84
34832,2310,1320,,CodingBudget,5,14752.65,0,,2011-01-31 23:01:56.77832,14752.65
34833,2310,1243,,CodingBudget,22,64911.66,0,,2011-01-31 23:01:56.839849,64911.66
34834,2310,1327,,CodingBudget,3,8851.59,0,,2011-01-31 23:01:56.855527,8851.59
34835,2310,1380,,CodingBudget,4,11802.12,0,,2011-01-31 23:01:56.877514,11802.12
34836,2310,1249,,CodingBudget,2,5901.06,0,,2011-01-31 23:01:56.889706,5901.06
34837,2310,1356,,CodingBudget,1,2950.53,0,,2011-01-31 23:01:56.910854,2950.53
34838,2310,1209,,CodingBudget,,82614.84,82614.84,,2011-01-31 23:01:56.923938,82614.84
34839,2310,1229,,CodingBudget,,53109.54,53109.54,,2011-01-31 23:01:56.936294,53109.54
34840,2310,1242,,CodingBudget,,70812.72,70812.72,,2011-01-31 23:01:56.96018,70812.72
34841,2310,1252,,CodingBudget,,11802.12,11802.12,,2011-01-31 23:01:56.976293,11802.12
34842,2310,1166,,CodingBudget,,218339.22,218339.22,,2011-01-31 23:01:56.990395,218339.22
34843,2310,1293,,CodingBudget,,2950.53,2950.53,,2011-01-31 23:01:57.002338,2950.53
34844,2310,1292,,CodingBudget,,2950.53,2950.53,,2011-01-31 23:01:57.017669,2950.53
34845,2310,1319,,CodingBudget,,14752.65,14752.65,,2011-01-31 23:01:57.031218,14752.65
34846,2310,1315,,CodingBudget,,32455.83,32455.83,,2011-01-31 23:01:57.044198,32455.83
34847,2310,1278,,CodingBudget,,35406.36,35406.36,,2011-01-31 23:01:57.056325,35406.36
34848,2310,1342,,CodingBudget,,8851.59,8851.59,,2011-01-31 23:01:57.563155,8851.59
34849,2310,1336,,CodingBudget,,8851.59,8851.59,,2011-01-31 23:01:57.598825,8851.59
34850,2310,1269,,CodingBudget,,47208.48,47208.48,,2011-01-31 23:01:57.612746,47208.48
34851,2310,1379,,CodingBudget,,11802.12,11802.12,,2011-01-31 23:01:57.625003,11802.12
34852,2310,1378,,CodingBudget,,14752.65,14752.65,,2011-01-31 23:01:57.636722,14752.65
34853,2310,1421,,CodingBudget,,8851.59,8851.59,,2011-01-31 23:01:57.65205,8851.59
34854,2310,1468,,CodingBudget,,2950.53,2950.53,,2011-01-31 23:01:57.664111,2950.53
34855,2310,1467,,CodingBudget,,2950.53,2950.53,,2011-01-31 23:01:57.676691,2950.53
34856,2310,1713,,CodingBudget,,2950.53,2950.53,,2011-01-31 23:01:57.688265,2950.53
34857,2310,1420,,CodingBudget,,14752.65,14752.65,,2011-01-31 23:01:57.70001,14752.65
34858,2310,1412,,CodingBudget,,14752.65,14752.65,,2011-01-31 23:01:57.711805,14752.65
34859,2310,1268,,CodingBudget,,76713.78,76713.78,,2011-01-31 23:01:57.749567,76713.78
